timestamp,station_id,location_type,vehicle_id,vehicle_type,arrival_time,charging_start_time,charging_end_time,waiting_time,battery_capacity_kWh,initial_soc,final_soc,energy_consumed_kWh,charging_power_kW,charging_duration,queue_length,station_load,electricity_price,renewable_energy_ratio,traffic_density,weather_condition,day_of_week,time_slot,charging_demand,assigned_charger_id,charging_priority,optimization_reward
2/14/2025 6:00,ST014,Urban,EV14248,Two-Wheeler,2/14/2025 6:00,2/14/2025 6:18,2/14/2025 11:16,18,75,26.61512791,99.50208583,54.66521844,11,298.1739187,0,19.60397979,11.08,0.210517184,Low,Cloudy,Friday,Off-Peak,15.66412334,CH7,Low,-15.60528043
2/14/2025 6:15,ST004,Urban,EV14249,Bus,2/14/2025 6:15,2/14/2025 6:30,2/14/2025 15:39,15,100,36.35019848,100,63.64980152,7,549.241889,2,19.74886688,8.01,0.166691416,Low,Clear,Friday,Off-Peak,16.60517919,CH1,Medium,-14.94903089
2/14/2025 6:30,ST016,Urban,EV14250,Two-Wheeler,2/14/2025 6:30,2/14/2025 6:43,2/14/2025 7:17,13,40,14.19457892,85.30389891,28.443728,50,34.1324736,8,19.20436107,9.53,0.11568662,Low,Cloudy,Friday,Off-Peak,21.88615673,CH8,Low,-17.3702736
2/14/2025 6:45,ST009,Urban,EV14251,Bus,2/14/2025 6:45,2/14/2025 6:45,2/14/2025 9:28,0,75,58.19040702,98.1823579,29.99396316,11,163.6034354,0,19.38055126,12.52,0.244007468,Low,Rainy,Friday,Off-Peak,15.29337878,CH7,Low,3.44411378
2/14/2025 7:00,ST016,Highway,EV14252,Two-Wheeler,2/14/2025 7:00,2/14/2025 7:07,2/14/2025 8:53,7,75,46.53852643,98.68405202,39.1091442,22,106.6613024,7,81.18602702,12.08,0.217366401,High,Clear,Friday,Peak,85.97860231,CH3,Medium,-20.21621337
2/14/2025 7:15,ST004,Urban,EV14253,Bus,2/14/2025 7:15,2/14/2025 7:17,2/14/2025 8:20,2,40,37.97413796,96.30163564,23.33099907,22,63.62999746,8,97.01177276,8.74,0.186826198,High,Rainy,Friday,Peak,101.5997237,CH3,Medium,-19.79756861
2/14/2025 7:30,ST015,Urban,EV14254,Two-Wheeler,2/14/2025 7:30,2/14/2025 7:43,2/14/2025 8:33,13,100,54.50803038,96.87698294,42.36895256,50,50.84274308,1,97.84834417,14.68,0.31973891,High,Cloudy,Friday,Peak,101.3425476,CH7,High,-23.47750155
2/14/2025 7:45,ST013,Highway,EV14255,Two-Wheeler,2/14/2025 7:45,2/14/2025 7:54,2/14/2025 9:14,9,30,52.76751071,100,14.16974679,11,80.90001468,0,67.33421179,10.63,0.29630961,High,Cloudy,Friday,Peak,63.65774271,CH3,Low,-13.57755407
2/14/2025 8:00,ST009,Urban,EV14256,Two-Wheeler,2/14/2025 8:00,2/14/2025 8:06,2/14/2025 14:07,6,60,30.73959514,100,41.55624292,7,361.9828592,4,93.79146702,10.74,0.266200043,High,Cloudy,Friday,Peak,90.36610113,CH7,High,-18.77229211
2/14/2025 8:15,ST015,Highway,EV14257,Two-Wheeler,2/14/2025 8:15,2/14/2025 8:19,2/14/2025 9:19,4,75,39.1279397,100,45.65404523,50,60.78158375,5,88.69490368,5.96,0.342863525,High,Cloudy,Friday,Peak,85.15846568,CH8,Medium,-13.95307498
2/14/2025 8:30,ST003,Urban,EV14258,Two-Wheeler,2/14/2025 8:30,2/14/2025 8:40,2/14/2025 12:48,10,40,29.0184798,100,28.39260808,7,248.5103482,0,93.03383509,6.1,0.108309669,High,Clear,Friday,Peak,94.0770005,CH4,Medium,-25.35747694
2/14/2025 8:45,ST001,Urban,EV14259,Bus,2/14/2025 8:45,2/14/2025 8:45,2/14/2025 10:51,0,60,22.58188719,99.889915,46.38481669,22,126.5040455,6,100,13.24,0.232040259,High,Clear,Friday,Peak,100.1155743,CH9,Medium,-16.03879223
2/14/2025 9:00,ST017,Highway,EV14260,Bus,2/14/2025 9:00,2/14/2025 9:09,2/14/2025 11:57,9,60,45.6606049,97.27632717,30.96943336,11,168.924182,5,72.60696904,10.14,0.130923635,High,Clear,Friday,Peak,75.8842597,CH3,Low,-22.09368476
2/14/2025 9:15,ST011,Highway,EV14261,Car,2/14/2025 9:15,2/14/2025 9:22,2/14/2025 14:04,7,60,45.52760292,100,32.68343825,7,282.5740753,3,84.83421738,8.3,0.12530828,High,Cloudy,Friday,Peak,81.54732864,CH1,Medium,-21.70759506
2/14/2025 9:30,ST014,Highway,EV14262,Two-Wheeler,2/14/2025 9:30,2/14/2025 9:41,2/14/2025 12:44,11,40,18.34347512,100,32.66260995,11,183.2263082,4,78.46268616,14.49,0.219700204,High,Clear,Friday,Peak,76.82510744,CH2,Low,-22.10153112
2/14/2025 9:45,ST003,Highway,EV14263,Two-Wheeler,2/14/2025 9:45,2/14/2025 9:59,2/14/2025 13:48,14,75,43.41123632,99.61103399,42.14984826,11,229.9082632,5,91.16249296,12.88,0.284789363,High,Cloudy,Friday,Peak,94.86137434,CH5,High,-26.18881771
2/14/2025 10:00,ST012,Urban,EV14264,Bus,2/14/2025 10:00,2/14/2025 10:05,2/14/2025 10:58,5,75,36.83438591,96.59077518,44.81729195,50,53.78075034,2,92.19640587,10.03,0.482196966,High,Cloudy,Friday,Peak,94.70051486,CH10,Low,-9.9733722
2/14/2025 10:15,ST001,Highway,EV14265,Two-Wheeler,2/14/2025 10:15,2/14/2025 10:23,2/14/2025 10:58,8,30,11.19077657,100,26.64276703,50,35.04721708,0,97.34120403,5.52,0.506779939,High,Rainy,Friday,Peak,95.19089598,CH5,Medium,-12.26484265
2/14/2025 10:30,ST003,Urban,EV14266,Car,2/14/2025 10:30,2/14/2025 10:47,2/14/2025 15:24,17,40,20.80502988,100,31.67798805,7,277.807018,2,89.95769844,5.43,0.728218887,High,Rainy,Friday,Peak,91.48298767,CH10,Medium,-14.14497307
2/14/2025 10:45,ST007,Urban,EV14267,Two-Wheeler,2/14/2025 10:45,2/14/2025 10:50,2/14/2025 11:45,5,30,31.29398705,98.93544844,20.29243842,22,55.34301387,8,73.30888933,14.01,0.682005259,High,Clear,Friday,Peak,69.99174069,CH8,Low,-3.201620092
2/14/2025 11:00,ST001,Highway,EV14268,Car,2/14/2025 11:00,2/14/2025 11:05,2/14/2025 17:18,5,100,55.94166461,99.47085723,43.52919263,7,373.1073654,3,41.55839745,12.43,0.46448366,Medium,Cloudy,Friday,Off-Peak,39.94454022,CH4,Medium,-0.877169691
2/14/2025 11:15,ST019,Highway,EV14269,Two-Wheeler,2/14/2025 11:15,2/14/2025 11:15,2/14/2025 11:56,0,30,52.33135539,100,14.30059338,22,41.75586045,5,62.92427846,12.18,0.511480771,Medium,Rainy,Friday,Off-Peak,64.75506917,CH3,High,0.259567441
2/14/2025 11:30,ST003,Highway,EV14270,Two-Wheeler,2/14/2025 11:30,2/14/2025 11:37,2/14/2025 14:30,7,40,18.26299073,97.59061954,31.73105152,11,173.0784629,7,48.5839859,9.79,0.604995054,Medium,Cloudy,Friday,Off-Peak,50.50233054,CH9,Low,-2.066945554
2/14/2025 11:45,ST013,Highway,EV14271,Bus,2/14/2025 11:45,2/14/2025 11:45,2/14/2025 15:25,0,60,31.88257541,99.28328781,40.44042744,11,220.5841497,6,56.38214829,11.62,0.763922687,Medium,Clear,Friday,Off-Peak,54.58891509,CH6,Low,8.641250961
2/14/2025 12:00,ST004,Urban,EV14272,Car,2/14/2025 12:00,2/14/2025 12:04,2/14/2025 19:07,4,100,21.75557939,99.33842696,77.58284757,11,423.1791685,2,40.3176588,9.5,0.553860269,Medium,Clear,Friday,Off-Peak,43.06356912,CH3,Medium,3.552276306
2/14/2025 12:15,ST010,Urban,EV14273,Two-Wheeler,2/14/2025 12:15,2/14/2025 12:17,2/14/2025 16:02,2,100,59.61602952,100,40.38397048,11,225.202783,3,53.21107514,8.23,0.681870593,Medium,Rainy,Friday,Off-Peak,53.30729353,CH5,Low,6.313902774
2/14/2025 12:30,ST006,Urban,EV14274,Car,2/14/2025 12:30,2/14/2025 12:37,2/14/2025 15:38,7,30,28.53661452,99.13485775,21.17947297,7,181.5383397,5,40.40115337,9.29,0.748559008,Medium,Clear,Friday,Off-Peak,43.94842643,CH7,Low,4.876539578
2/14/2025 12:45,ST010,Highway,EV14275,Car,2/14/2025 12:45,2/14/2025 13:11,2/14/2025 13:39,26,40,29.64690573,89.55671833,23.96392504,50,28.75671004,4,47.98268849,12.76,0.462315484,Medium,Clear,Friday,Off-Peak,51.78690882,CH8,Low,-23.72707318
2/14/2025 13:00,ST004,Highway,EV14276,Car,2/14/2025 13:00,2/14/2025 13:17,2/14/2025 15:04,17,30,35.35385083,100,19.39384475,11,107.9567333,8,64.21595254,11.88,0.480375488,Medium,Clear,Friday,Off-Peak,61.16616968,CH4,Low,-19.43192587
2/14/2025 13:15,ST002,Urban,EV14277,Car,2/14/2025 13:15,2/14/2025 13:26,2/14/2025 13:43,11,30,18.66664078,66.03469696,14.21041686,50,17.05250023,8,51.21003698,14.45,0.74457728,Medium,Rainy,Friday,Off-Peak,54.85987562,CH8,High,-2.904688998
2/14/2025 13:30,ST019,Urban,EV14278,Car,2/14/2025 13:30,2/14/2025 13:35,2/14/2025 13:55,5,30,41.09288482,97.03443548,16.7824652,50,20.13895824,0,45.32228585,8.05,0.758754656,Medium,Clear,Friday,Off-Peak,50.00570181,CH5,Low,8.698182518
2/14/2025 13:45,ST001,Urban,EV14279,Bus,2/14/2025 13:45,2/14/2025 13:55,2/14/2025 14:36,10,40,13.50948203,100,34.59620719,50,41.74919557,1,57.45055952,11.28,0.4859326,Medium,Cloudy,Friday,Off-Peak,55.41858873,CH2,Low,-7.412133915
2/14/2025 14:00,ST004,Highway,EV14280,Two-Wheeler,2/14/2025 14:00,2/14/2025 14:11,2/14/2025 16:02,11,30,57.12946803,100,12.86115959,7,111.0347604,6,38.20121871,13.95,0.594921997,Medium,Clear,Friday,Off-Peak,39.72361204,CH10,Medium,-3.792583829
2/14/2025 14:15,ST018,Highway,EV14281,Car,2/14/2025 14:15,2/14/2025 14:28,2/14/2025 17:11,13,100,37.40460332,97.34456796,59.93996465,22,163.4726309,3,40.72264633,12.66,0.771772144,Medium,Rainy,Friday,Off-Peak,36.44495306,CH2,High,0.508635066
2/14/2025 14:30,ST013,Urban,EV14282,Bus,2/14/2025 14:30,2/14/2025 14:32,2/14/2025 21:18,2,100,52.08082607,99.56143968,47.48061361,7,406.9766881,5,43.99590349,13.54,0.484801684,Medium,Rainy,Friday,Off-Peak,47.26077938,CH10,Low,1.244869811
2/14/2025 14:45,ST017,Highway,EV14283,Car,2/14/2025 14:45,2/14/2025 14:54,2/14/2025 16:16,9,100,24.23309564,93.25722005,69.0241244,50,82.82894928,10,42.45891777,10.75,0.557490234,Medium,Rainy,Friday,Off-Peak,42.2951369,CH5,High,-5.76707653
2/14/2025 15:00,ST015,Highway,EV14284,Bus,2/14/2025 15:00,2/14/2025 15:17,2/14/2025 17:16,17,75,44.64642974,100,41.5151777,22,119.9059521,1,45.31482859,7.59,0.550575591,Medium,Clear,Friday,Off-Peak,48.73595631,CH2,Low,-10.04569798
2/14/2025 15:15,ST007,Highway,EV14285,Bus,2/14/2025 15:15,2/14/2025 15:19,2/14/2025 16:19,4,30,57.92367504,95.03747015,11.13413853,11,60.73166473,10,59.07696747,13.06,0.695138823,Medium,Clear,Friday,Off-Peak,54.43156262,CH6,High,0.038771201
2/14/2025 15:30,ST006,Urban,EV14286,Car,2/14/2025 15:30,2/14/2025 15:44,2/14/2025 18:20,14,40,55.65700843,100,17.73719663,7,156.8884955,8,43.54232405,5.31,0.464776702,Medium,Cloudy,Friday,Off-Peak,43.0680245,CH3,High,-12.76516375
2/14/2025 15:45,ST017,Highway,EV14287,Two-Wheeler,2/14/2025 15:45,2/14/2025 15:56,2/14/2025 18:20,11,40,55.24798159,97.50852301,16.90421657,7,144.8932849,5,55.5089882,6.33,0.44127656,Medium,Rainy,Friday,Off-Peak,55.1106429,CH1,Medium,-11.36350085
2/14/2025 16:00,ST005,Highway,EV14288,Two-Wheeler,2/14/2025 16:00,2/14/2025 16:15,2/14/2025 21:02,15,60,11.47063923,99.36083121,52.73411519,11,287.6406283,5,50.10674822,5.95,0.695852308,Medium,Clear,Friday,Off-Peak,45.70308604,CH4,Medium,-6.645780415
2/14/2025 16:15,ST004,Highway,EV14289,Car,2/14/2025 16:15,2/14/2025 16:31,2/14/2025 18:51,16,60,14.77157674,100,51.13705396,22,140.3634054,10,62.13129433,13.79,0.717204579,Medium,Cloudy,Friday,Off-Peak,64.0485936,CH1,High,-11.9101215
2/14/2025 16:30,ST017,Urban,EV14290,Two-Wheeler,2/14/2025 16:30,2/14/2025 16:35,2/14/2025 20:14,5,100,20.28321369,100,79.71678631,22,219.9010043,3,55.40235387,6.44,0.410482922,Medium,Cloudy,Friday,Off-Peak,55.59140929,CH3,Low,-5.265983114
2/14/2025 16:45,ST007,Highway,EV14291,Bus,2/14/2025 16:45,2/14/2025 16:56,2/14/2025 20:36,11,60,37.22127141,100,37.66723715,11,220.1386297,8,39.57484704,12.12,0.484115881,Medium,Cloudy,Friday,Off-Peak,42.51943918,CH8,Low,-8.391492986
2/14/2025 17:00,ST018,Urban,EV14292,Bus,2/14/2025 17:00,2/14/2025 17:08,2/14/2025 18:45,8,75,47.52011463,95.22954752,35.78207467,22,97.58747637,3,64.92569547,11.06,0.223207493,High,Cloudy,Friday,Peak,69.01646823,CH4,Low,-15.78891431
2/14/2025 17:15,ST015,Highway,EV14293,Two-Wheeler,2/14/2025 17:15,2/14/2025 17:27,2/14/2025 20:43,12,100,30.52741755,100,69.47258245,22,196.8046276,4,65.9486704,7.94,0.293281733,High,Clear,Friday,Peak,68.58550911,CH1,Low,-18.39128208
2/14/2025 17:30,ST010,Urban,EV14294,Two-Wheeler,2/14/2025 17:30,2/14/2025 17:36,2/14/2025 20:16,6,40,32.47077941,100,27.01168824,11,160.7135106,7,72.90848088,6.28,0.307752722,High,Rainy,Friday,Peak,71.22423394,CH9,Medium,-14.84911453
2/14/2025 17:45,ST012,Highway,EV14295,Two-Wheeler,2/14/2025 17:45,2/14/2025 17:54,2/14/2025 20:31,9,75,25.99862413,100,55.50103191,22,157.4887448,3,100,14.33,0.263635601,High,Clear,Friday,Peak,98.54816526,CH1,Low,-22.59093196
2/14/2025 18:00,ST009,Highway,EV14296,Car,2/14/2025 18:00,2/14/2025 18:00,2/15/2025 1:25,0,60,12.76071925,99.2900984,51.91762749,7,445.0082357,9,86.99745812,9.67,0.117656945,High,Clear,Friday,Peak,91.23741793,CH4,Medium,-18.36978326
2/14/2025 18:15,ST006,Urban,EV14297,Car,2/14/2025 18:15,2/14/2025 18:27,2/15/2025 0:22,12,60,29.89963938,98.98493766,41.45117897,7,355.2958197,3,84.59443692,7.74,0.27830265,High,Cloudy,Friday,Peak,82.31178093,CH10,Low,-22.0698079
2/14/2025 18:30,ST013,Highway,EV14298,Two-Wheeler,2/14/2025 18:30,2/14/2025 18:38,2/14/2025 22:46,8,60,25.24580988,100,44.85251407,11,248.1190901,2,93.13487391,7,0.359206175,High,Cloudy,Friday,Peak,92.65933283,CH8,Medium,-16.85078953
2/14/2025 18:45,ST013,Highway,EV14299,Car,2/14/2025 18:45,2/14/2025 18:56,2/14/2025 22:18,11,30,21.31960726,100,23.60411782,7,202.998497,12,84.39478429,12.56,0.115732221,High,Cloudy,Friday,Peak,84.3712026,CH8,High,-30.40699022
2/14/2025 19:00,ST012,Urban,EV14300,Bus,2/14/2025 19:00,2/14/2025 19:05,2/14/2025 21:47,5,30,36.82612608,100,18.95216217,7,162.5193468,4,98.3855603,10.7,0.111447692,High,Rainy,Friday,Peak,99.74392387,CH2,Low,-23.3336813
2/14/2025 19:15,ST019,Highway,EV14301,Two-Wheeler,2/14/2025 19:15,2/14/2025 19:29,2/14/2025 20:46,14,30,48.63055828,96.23875102,14.28245782,11,77.9043154,0,89.24082075,7.16,0.395830553,High,Rainy,Friday,Peak,91.73093927,CH3,Low,-19.97324756
2/14/2025 19:30,ST011,Urban,EV14302,Two-Wheeler,2/14/2025 19:30,2/14/2025 19:38,2/14/2025 20:09,8,60,57.28046752,100,25.63171949,50,31.64894728,8,90.93347088,14.56,0.286834026,High,Clear,Friday,Peak,89.4768749,CH7,Medium,-21.58167339
2/14/2025 19:45,ST005,Highway,EV14303,Car,2/14/2025 19:45,2/14/2025 19:55,2/14/2025 21:59,10,100,56.84419994,100,43.15580006,22,124.2777441,0,95.05392852,5.08,0.327883737,High,Clear,Friday,Peak,94.40677627,CH8,Low,-19.17427358
2/14/2025 20:00,ST007,Urban,EV14304,Bus,2/14/2025 20:00,2/14/2025 20:11,2/14/2025 20:49,11,75,52.11540191,94.44807175,31.74950238,50,38.09940286,0,81.96663929,12.36,0.345096362,High,Clear,Friday,Peak,82.11960624,CH9,Medium,-17.040437
2/14/2025 20:15,ST006,Highway,EV14305,Car,2/14/2025 20:15,2/14/2025 20:21,2/15/2025 0:58,6,75,30.62044004,98.39751151,50.8328036,11,277.2698378,3,97.76517737,7,0.309222482,High,Rainy,Friday,Peak,93.10766808,CH2,High,-17.77636101
2/14/2025 20:30,ST018,Urban,EV14306,Two-Wheeler,2/14/2025 20:30,2/14/2025 20:39,2/15/2025 4:51,9,75,23.02891081,99.71605708,57.5153597,7,492.9887975,3,84.34831231,8.08,0.325675983,High,Clear,Friday,Peak,87.38947985,CH5,High,-17.59938297
2/14/2025 20:45,ST010,Urban,EV14307,Car,2/14/2025 20:45,2/14/2025 20:56,2/14/2025 21:37,11,40,10.73892966,97.9508289,34.8847597,50,41.86171164,7,86.06943461,6.68,0.398468439,High,Clear,Friday,Peak,90.29991144,CH1,Medium,-19.75983375
2/14/2025 21:00,ST004,Highway,EV14308,Two-Wheeler,2/14/2025 21:00,2/14/2025 21:09,2/14/2025 22:41,9,100,27.20835841,100,72.79164159,50,92.53196835,10,80.22740467,12.84,0.338124564,High,Clear,Friday,Peak,80.75661284,CH1,Medium,-19.90174401
2/14/2025 21:15,ST008,Urban,EV14309,Car,2/14/2025 21:15,2/14/2025 21:15,2/14/2025 23:31,0,30,15.79421154,99.44920337,25.09649755,11,136.8899866,10,86.70866851,6.13,0.119240725,High,Clear,Friday,Peak,91.48677828,CH6,Low,-18.76451194
2/14/2025 21:30,ST013,Highway,EV14310,Two-Wheeler,2/14/2025 21:30,2/14/2025 21:36,2/14/2025 22:20,6,30,57.74153199,100,12.6775404,22,44.97893372,9,87.08219616,7.53,0.386375467,High,Cloudy,Friday,Peak,85.09354516,CH9,Medium,-16.32517523
2/14/2025 21:45,ST010,Highway,EV14311,Two-Wheeler,2/14/2025 21:45,2/14/2025 22:00,2/15/2025 0:34,15,100,46.15718172,100,53.84281828,22,154.484231,6,96.15132529,11.2,0.162260588,High,Clear,Friday,Peak,100.0227807,CH4,High,-32.3624474
2/14/2025 22:00,ST020,Highway,EV14312,Car,2/14/2025 22:00,2/14/2025 22:08,2/14/2025 22:56,8,60,30.82927878,98.43728387,40.56480305,50,48.67776366,3,23.27386384,8.23,0.126795205,Low,Cloudy,Friday,Off-Peak,20.24599901,CH9,Low,-10.35091661
2/14/2025 22:15,ST003,Urban,EV14313,Bus,2/14/2025 22:15,2/14/2025 22:19,2/15/2025 0:25,4,30,51.54882429,100,14.53535271,7,126.8061783,2,30.11159551,7.99,0.34883852,Low,Clear,Friday,Off-Peak,34.16095322,CH2,Medium,-0.557163489
2/14/2025 22:30,ST016,Highway,EV14314,Bus,2/14/2025 22:30,2/14/2025 22:38,2/15/2025 2:20,8,75,45.40858254,99.83331122,40.8185465,11,222.6466173,1,29.03403749,6.55,0.191325641,Low,Clear,Friday,Off-Peak,31.9385392,CH8,High,-8.567038255
2/14/2025 22:45,ST019,Highway,EV14315,Car,2/14/2025 22:45,2/14/2025 22:54,2/14/2025 23:34,9,40,55.06399943,92.06940055,14.80216045,22,40.3695285,6,16.35647675,13.6,0.275322903,Low,Cloudy,Friday,Off-Peak,13.06816025,CH8,Low,-7.011608255
2/14/2025 23:00,ST018,Highway,EV14316,Bus,2/14/2025 23:00,2/14/2025 23:08,2/15/2025 2:19,8,30,26.50471199,100,22.0485864,7,191.936073,5,31.05946602,8.1,0.110319124,Low,Rainy,Friday,Off-Peak,26.88519706,CH2,Low,-13.40231947
2/14/2025 23:15,ST018,Urban,EV14317,Bus,2/14/2025 23:15,2/14/2025 23:24,2/15/2025 2:40,9,30,22.59041611,99.17735659,22.97608214,7,196.937847,4,25.13096924,7.08,0.170537813,Low,Cloudy,Friday,Off-Peak,21.73938659,CH6,Low,-10.91005946
2/14/2025 23:30,ST005,Urban,EV14318,Two-Wheeler,2/14/2025 23:30,2/14/2025 23:35,2/15/2025 1:06,5,40,57.58688485,99.71584147,16.85158265,11,91.91772354,4,25.41170996,7.48,0.329653569,Low,Cloudy,Friday,Off-Peak,24.12219762,CH10,Medium,-2.192734918
2/14/2025 23:45,ST017,Urban,EV14319,Bus,2/14/2025 23:45,2/14/2025 23:52,2/15/2025 6:25,7,75,38.95078645,100,45.78691016,7,393.9658519,5,17.85043878,6.69,0.166711596,Low,Cloudy,Friday,Off-Peak,15.46274109,CH5,Low,-8.068739865
2/15/2025 0:00,ST013,Urban,EV14320,Two-Wheeler,2/15/2025 0:00,2/15/2025 0:00,2/15/2025 0:33,0,30,15.91507106,100,25.22547868,50,33.77019372,10,26.94426887,7.99,0.20058897,Low,Rainy,Saturday,Off-Peak,22.33034781,CH8,Low,-4.371184684
2/15/2025 0:15,ST008,Highway,EV14321,Car,2/15/2025 0:15,2/15/2025 0:26,2/15/2025 6:29,11,100,32.87139899,99.52354321,66.65214421,11,363.5571503,8,33.46888254,11.63,0.190437934,Low,Clear,Saturday,Off-Peak,29.73923798,CH5,Medium,-15.98063848
2/15/2025 0:30,ST014,Highway,EV14322,Bus,2/15/2025 0:30,2/15/2025 0:42,2/15/2025 2:04,12,100,36.16374841,100,63.83625159,50,82.26091744,6,18.58961689,11.76,0.353282947,Low,Cloudy,Saturday,Off-Peak,19.313013,CH8,Medium,-8.119434969
2/15/2025 0:45,ST005,Urban,EV14323,Bus,2/15/2025 0:45,2/15/2025 0:45,2/15/2025 2:14,0,30,44.32407495,98.71485174,16.31723304,11,89.00308929,11,23.03991104,7.07,0.344551691,Low,Clear,Saturday,Off-Peak,22.83842572,CH8,Low,0.228568524
2/15/2025 1:00,ST001,Highway,EV14324,Car,2/15/2025 1:00,2/15/2025 1:06,2/15/2025 6:26,6,75,22.68171602,100,57.98871298,11,320.268726,3,30.69977211,6.23,0.309051618,Low,Clear,Saturday,Off-Peak,30.7563908,CH9,Medium,-4.368405888
2/15/2025 1:15,ST004,Highway,EV14325,Bus,2/15/2025 1:15,2/15/2025 1:23,2/15/2025 6:53,8,75,18.74691223,99.42846799,60.51116682,11,330.0609099,9,35.67952272,5.95,0.233325705,Low,Cloudy,Saturday,Off-Peak,40.62566333,CH8,High,-12.6361334
2/15/2025 1:30,ST008,Highway,EV14326,Two-Wheeler,2/15/2025 1:30,2/15/2025 1:31,2/15/2025 9:10,1,100,46.78937168,100,53.21062832,7,459.6314058,7,18.04992374,7.21,0.101765106,Low,Rainy,Saturday,Off-Peak,16.90693633,CH1,Low,-5.05703156
2/15/2025 1:45,ST004,Highway,EV14327,Bus,2/15/2025 1:45,2/15/2025 1:50,2/15/2025 5:37,5,100,15.14920677,98.42125389,83.27204712,22,227.1055831,7,27.40665387,12.37,0.249182748,Low,Cloudy,Saturday,Off-Peak,23.29211779,CH4,High,-6.50584834
2/15/2025 2:00,ST001,Urban,EV14328,Bus,2/15/2025 2:00,2/15/2025 2:05,2/15/2025 2:27,5,30,47.18415203,100,15.84475439,50,22.5942052,9,24.13403946,14.65,0.347335476,Low,Cloudy,Saturday,Off-Peak,20.22990904,CH2,Medium,-3.906743612
2/15/2025 2:15,ST017,Highway,EV14329,Two-Wheeler,2/15/2025 2:15,2/15/2025 2:31,2/15/2025 5:38,16,40,15.59500096,100,33.76199961,11,187.9620681,6,19.02756112,11.62,0.358818988,Low,Cloudy,Saturday,Off-Peak,17.26129736,CH3,Medium,-12.04094258
2/15/2025 2:30,ST002,Urban,EV14330,Two-Wheeler,2/15/2025 2:30,2/15/2025 2:33,2/15/2025 10:44,3,75,22.68225411,99.19050825,57.38119061,7,491.8387766,7,35.73726527,14.06,0.365364856,Low,Clear,Saturday,Off-Peak,38.60177039,CH6,Medium,-2.686507361
2/15/2025 2:45,ST013,Highway,EV14331,Car,2/15/2025 2:45,2/15/2025 2:51,2/15/2025 9:51,6,100,22.34955344,99.37665614,77.02710271,11,420.1478329,4,33.96947369,8.58,0.387501976,Low,Cloudy,Saturday,Off-Peak,36.70068361,CH3,High,-3.168835473
2/15/2025 3:00,ST017,Highway,EV14332,Car,2/15/2025 3:00,2/15/2025 3:05,2/15/2025 3:23,5,30,44.16832673,96.89572567,15.81821968,50,18.98186362,3,23.957295,9.46,0.197747873,Low,Cloudy,Saturday,Off-Peak,25.14075913,CH7,Medium,-5.359022819
2/15/2025 3:15,ST009,Urban,EV14333,Car,2/15/2025 3:15,2/15/2025 3:27,2/15/2025 4:00,12,40,17.98527499,88.33078963,28.13820585,50,33.76584702,7,29.8636668,14.57,0.318685594,Low,Cloudy,Saturday,Off-Peak,29.04766239,CH7,High,-11.91216555
2/15/2025 3:30,ST007,Urban,EV14334,Bus,2/15/2025 3:30,2/15/2025 3:43,2/15/2025 7:29,13,75,45.25661078,100,41.05754191,11,226.9660577,8,32.53081383,8.21,0.341094719,Low,Clear,Saturday,Off-Peak,28.44403823,CH4,Medium,-13.2733212
2/15/2025 3:45,ST007,Highway,EV14335,Bus,2/15/2025 3:45,2/15/2025 3:54,2/15/2025 5:22,9,40,17.31231679,98.84045748,32.61125628,22,88.93978984,7,34.13665044,10.63,0.147134295,Low,Cloudy,Saturday,Off-Peak,37.43215907,CH3,Medium,-14.91330124
2/15/2025 4:00,ST020,Urban,EV14336,Car,2/15/2025 4:00,2/15/2025 4:10,2/15/2025 5:28,10,100,37.08973156,100,62.91026844,50,78.90098296,4,20.85470251,13.61,0.338470964,Low,Rainy,Saturday,Off-Peak,25.78324835,CH7,High,-6.016811589
2/15/2025 4:15,ST017,Highway,EV14337,Two-Wheeler,2/15/2025 4:15,2/15/2025 4:18,2/15/2025 8:31,3,75,38.76985468,100,45.92260899,11,253.155482,4,29.00236453,5.71,0.22852467,Low,Clear,Saturday,Off-Peak,33.88122174,CH7,High,-3.944732807
2/15/2025 4:30,ST001,Highway,EV14338,Two-Wheeler,2/15/2025 4:30,2/15/2025 4:50,2/15/2025 6:57,20,60,19.87735266,97.64096435,46.65816701,22,127.2495464,1,25.1682972,14.33,0.382508994,Low,Rainy,Saturday,Off-Peak,26.10219126,CH7,High,-14.05838961
2/15/2025 4:45,ST008,Urban,EV14339,Car,2/15/2025 4:45,2/15/2025 4:55,2/15/2025 12:35,10,100,46.01359514,99.75484362,53.74124848,7,460.6392727,2,26.80796942,12.05,0.304303826,Low,Rainy,Saturday,Off-Peak,29.22503937,CH6,Medium,-7.232479097
2/15/2025 5:00,ST008,Highway,EV14340,Car,2/15/2025 5:00,2/15/2025 5:04,2/15/2025 16:13,4,100,21.96824345,100,78.03175655,7,669.571813,8,25.871019,11.38,0.319342012,Low,Cloudy,Saturday,Off-Peak,23.18665099,CH1,High,-3.593943443
2/15/2025 5:15,ST017,Urban,EV14341,Bus,2/15/2025 5:15,2/15/2025 5:15,2/15/2025 8:57,0,60,30.71481818,98.79992553,40.85106441,11,222.8239877,8,19.84679506,12.7,0.294792065,Low,Clear,Saturday,Off-Peak,19.99019222,CH10,Medium,0.874402935
