Date,Close,High,Low,Open,Volume
11/2/2012,19.97423363,20.43904485,19.96366908,20.21931541,7264400
11/5/2012,20.12634659,20.17282801,19.9340828,19.97633937,5872800
11/6/2012,20.31015778,20.31015778,20.01859466,20.12423368,7824800
11/7/2012,19.99746895,20.25734006,19.99113086,20.22353641,7655200
11/8/2012,19.40799713,19.9868984,19.40799713,19.95520638,10450400
11/9/2012,19.50307083,19.64885316,19.36996628,19.37207951,7748800
11/12/2012,19.49884987,19.69111204,19.43335419,19.54321806,5979200
11/13/2012,19.32560921,19.57703068,19.23264632,19.26222513,7246000
11/14/2012,19.14178658,19.42912479,18.94107312,19.42912479,13019200
11/15/2012,19.19038582,19.27278413,19.02981405,19.07629548,7764400
11/16/2012,19.56223488,19.59604014,19.31081508,19.40377633,11989200
11/19/2012,20.35030174,20.35452659,19.74604639,19.75238447,10462400
11/20/2012,20.2002964,20.39255861,20.12846102,20.35030364,9103200
11/21/2012,20.19818115,20.24677581,20.06296333,20.18972984,7363600
11/23/2012,20.44115639,20.44326962,20.25734386,20.28269781,3352400
11/26/2012,20.63341713,20.63764198,20.15170177,20.17283087,12052800
11/27/2012,20.49608231,20.70524711,20.29325559,20.29325559,8537200
11/28/2012,20.94399452,20.95033422,20.40946126,20.40946126,8613600
11/29/2012,20.91018677,21.19752502,20.87426989,21.03906649,9744000
11/30/2012,20.59538269,20.81511042,20.47495428,20.80243425,12670000
12/3/2012,20.61228561,20.89751227,20.51298467,20.63341471,8688000
12/4/2012,20.63552856,20.7855358,20.54256731,20.62707725,7028400
12/5/2012,20.63764,20.72215154,20.41157255,20.68834628,6764400
12/6/2012,20.88378143,20.9389514,20.63127593,20.68220118,9092000
12/7/2012,20.9198513,21.00472779,20.73736904,20.98775379,7418000
12/10/2012,20.81163788,21.0726312,20.79041916,20.93682946,7276800
12/11/2012,21.09385109,21.11294745,20.76071057,20.79466181,9234400
12/12/2012,21.0492897,21.21904269,20.92197577,21.09172876,10656000
12/13/2012,20.65249634,21.12780248,20.59096091,21.02595035,7445200
12/14/2012,20.56337547,20.77132119,20.55064295,20.61005601,8662000
12/17/2012,20.7925415,20.81376022,20.54003597,20.62703321,8369600
12/18/2012,20.98987961,21.00261214,20.73737407,20.80951804,7871600
12/19/2012,20.74798012,21.04929014,20.74585776,20.98987708,7879200
12/20/2012,21.00684738,21.01745755,20.62702641,20.82012043,12000000
12/21/2012,22.30121231,22.3818457,21.46518318,21.74951756,27894800
12/24/2012,22.40730667,22.54098766,22.14419102,22.18662845,11999200
12/26/2012,21.78347015,22.27999498,21.72405547,22.08902327,8090400
12/27/2012,21.96595955,22.04234826,21.61372417,21.73679504,7850400
12/28/2012,21.63917732,21.94897511,21.63917732,21.8343921,6432400
12/31/2012,21.89805794,21.91503357,21.46943386,21.57128601,6807400
1/2/2013,21.99991226,22.27151586,21.81318519,22.23756622,7512800
1/3/2013,22.22482109,22.32242848,21.97443636,22.04658194,7232200
1/4/2013,22.44125938,22.50916025,22.2672633,22.27999421,6794000
1/7/2013,22.47521019,22.52613706,22.29272629,22.40306622,6489400
1/8/2013,22.23755646,22.46672088,22.14843525,22.3733582,6714200
1/9/2013,22.25876999,22.38184079,22.19935694,22.30969522,5530400
1/10/2013,22.30121231,22.44125876,22.13994714,22.33516355,7705600
1/11/2013,22.53461838,22.6704201,22.1993588,22.34789142,9791000
1/14/2013,22.57281113,22.69588193,22.49642246,22.57281113,5591800
1/15/2013,22.76379013,22.81047229,22.44550447,22.50916225,6507200
1/16/2013,22.80198097,22.91656399,22.59403528,22.71286139,5300200
1/17/2013,22.69589424,22.90384163,22.62375025,22.82745293,4864800
1/18/2013,22.61525345,22.73407956,22.48369482,22.69164212,6145400
1/22/2013,22.69589424,22.70862515,22.51341029,22.6704308,6207600
1/23/2013,22.53038216,22.64496519,22.41155602,22.55160088,6779200
1/24/2013,22.85715675,22.86564457,22.56008978,22.57282069,6819800
1/25/2013,23.57435226,23.58284007,22.91231928,22.97173233,12542800
1/28/2013,23.12876129,23.56163005,23.05237259,23.51070479,8038200
1/29/2013,22.88261795,23.11178403,22.86564394,23.0820775,7214800
1/30/2013,22.75106239,22.98447159,22.72984367,22.90383979,6343000
1/31/2013,22.93778038,23.03538776,22.67890785,22.75529652,9143800
2/1/2013,22.78924751,23.22211609,22.74680846,23.11177618,6773400
2/4/2013,22.77227211,23.02689993,22.70437125,22.74256559,5075800
2/5/2013,22.86988258,23.04812337,22.85715168,22.8911013,4527200
2/6/2013,22.98447037,23.07358997,22.70437903,22.78076772,5297000
2/7/2013,23.20514488,23.2221205,22.94627231,23.01417318,5573000
2/8/2013,23.16695213,23.42158001,23.12026998,23.15846432,5100800
2/11/2013,23.43430519,23.72288423,23.22635791,23.459767,8916600
2/12/2013,23.37914467,23.43006993,23.25183072,23.29851288,3866600
2/13/2013,23.15421486,23.49796224,23.0905571,23.35367272,6053800
2/14/2013,23.17968369,23.33670578,23.05236974,23.15846496,6164200
2/15/2013,23.31973076,23.40036255,23.13724684,23.20939082,7056200
2/19/2013,23.11602783,23.40885007,23.03963914,23.29426703,8511200
2/20/2013,22.92505074,23.19665419,22.91231983,23.08631589,7587200
2/21/2013,23.14572716,23.35791754,22.9674864,23.26879797,9355800
2/22/2013,23.11602783,23.29002393,22.91656829,23.17119618,5855000
2/25/2013,22.93353653,23.33669857,22.93353653,23.14572691,8566000
2/26/2013,23.03114891,23.23060843,22.89110245,23.09056197,6085200
2/27/2013,23.06086349,23.1372522,22.89959826,22.98447479,6269200
2/28/2013,23.20144463,23.31221263,23.00547247,23.11623885,6713600
3/1/2013,23.3548069,23.35906808,23.0821498,23.1843954,8053400
3/4/2013,23.31646729,23.38889275,23.18013872,23.23978226,5291800
3/5/2013,23.38890076,23.43150284,23.22700992,23.38890076,8098000
3/6/2013,23.55930138,23.69137038,23.30368573,23.41445208,5812000
3/7/2013,23.52522087,23.70841268,23.49113792,23.60190589,5685200
3/8/2013,23.29943657,23.52949174,23.21849195,23.48262847,8013000
3/11/2013,23.23127174,23.27813501,23.07364207,23.24831323,6754800
3/12/2013,22.78820229,23.07789937,22.69447575,22.87766763,12341600
3/13/2013,23.36759377,23.42723894,22.83505971,22.83932089,8185400
3/14/2013,23.29943657,23.38890355,23.15032764,23.36334133,6910800
3/15/2013,23.33776855,23.36759033,23.12901615,23.2909053,8121000
3/18/2013,23.07364655,23.28666027,23.03956519,23.18867415,5079400
3/19/2013,22.93304825,23.19292351,22.80949995,23.1290204,6628400
3/20/2013,23.35907936,23.3803804,23.03103812,23.03529768,7941800
3/21/2013,22.83506203,23.31221376,22.80524025,23.20144576,15896200
3/22/2013,25.36140251,25.66814266,24.65419732,24.70958132,38657400
3/25/2013,25.37418747,25.55311816,25.14839189,25.30176198,13317400
3/26/2013,25.33584404,25.40400834,25.09300861,25.28471959,8948600
3/27/2013,24.90129089,25.26341337,24.76922187,25.14412627,10445000
3/28/2013,25.13986206,25.26767151,24.90128789,25.11856103,7612400
4/1/2013,24.8203392,25.21654455,24.70105213,25.13559999,6969800
4/2/2013,25.09300804,25.3017605,24.86295291,24.86721247,9330600
4/3/2013,25.09727478,25.36141132,24.94816584,25.22082312,7626600
4/4/2013,25.28045273,25.34861701,25.02483707,25.04613811,4999400
4/5/2013,25.12282753,25.15264931,24.85017035,24.95667716,6189800
4/8/2013,25.5403347,25.5403347,25.05892344,25.08874522,8013200
4/9/2013,25.51477242,25.61701967,25.25915671,25.48495064,6675000
4/10/2013,25.68518448,25.79595085,25.52755322,25.52755322,5951000
4/11/2013,26.07287407,26.14955912,25.69370999,25.71927059,8789400
4/12/2013,25.80872536,26.08564203,25.74482063,26.01747775,5538800
4/15/2013,25.42105103,25.95784639,25.42105103,25.75761302,6662600
4/16/2013,25.77464104,25.78742133,25.42103774,25.57440777,5960600
4/17/2013,25.94506073,26.11973184,25.5658951,25.6340594,10434800
4/18/2013,25.63832664,26.07287475,25.43383371,25.97488865,6016400
4/19/2013,25.95357704,26.00470148,25.67666033,25.80872935,6768400
4/22/2013,26.14102745,26.19641144,25.83002781,26.02599992,5968600
4/23/2013,26.27736092,26.38386773,26.08990951,26.2517987,6119600
4/24/2013,26.21345711,26.41369044,26.15807473,26.3497857,4168000
4/25/2013,26.44351196,26.62244426,26.23049833,26.25179937,4367600
4/26/2013,26.3668232,26.61391975,26.2347558,26.48185074,4825600
4/29/2013,26.68209267,26.75877772,26.25180414,26.41369499,5841600
4/30/2013,27.09533119,27.16775667,26.69486618,26.72468796,10094800
5/1/2013,26.99308586,27.38929132,26.92492157,27.07829163,7924400
5/2/2013,26.97604942,27.08255625,26.81841977,27.05273447,5605400
5/3/2013,27.50005722,27.67472668,27.12941238,27.12941238,6950800
5/6/2013,27.24870682,27.50006462,27.17202177,27.43615988,4750200
5/7/2013,27.22739792,27.42337166,27.18479585,27.34668664,6298000
5/8/2013,27.22314072,27.31260605,27.12515302,27.13793495,6259000
5/9/2013,27.1549778,27.49153809,27.11663528,27.22314209,4433800
5/10/2013,27.58951759,27.60229789,27.12514634,27.20609253,6645600
5/13/2013,27.54266548,27.60657023,27.40207569,27.48302192,3780600
5/14/2013,28.07945442,28.1092762,27.4915348,27.4915348,8277200
5/15/2013,28.04537582,28.11779968,27.88348338,28.02407316,5286200
5/16/2013,27.45319366,28.14761683,27.33390657,28.01554944,7688600
5/17/2013,27.82809448,27.87921891,27.43615027,27.46597204,6219200
5/20/2013,27.83235931,27.90478316,27.71307221,27.80679547,5461800
5/21/2013,27.7897644,27.88348769,27.68325757,27.83662442,6465400
5/22/2013,27.4574585,27.93461025,27.30408841,27.79402046,8295200
5/23/2013,26.98030472,27.32964691,26.87805747,27.25722144,8626400
5/24/2013,26.75024986,26.7843312,26.22623657,26.69912543,7517400
5/28/2013,26.95900345,27.31260684,26.85675782,27.08255174,7784000
5/29/2013,26.80989456,26.91214019,26.58410064,26.80137382,5521200
5/30/2013,26.67738342,27.05781693,26.66883415,26.9082088,5955200
5/31/2013,26.35679245,26.98942367,26.35679245,26.58761782,7460400
6/3/2013,26.94240952,26.96378351,26.12169909,26.33115052,10141200
6/4/2013,26.83553886,27.17322763,26.63463676,27.0364426,6785400
6/5/2013,26.39526749,26.90393683,26.33114878,26.7586025,6205400
6/6/2013,26.57051659,26.57906585,26.16443533,26.39098685,4761400
6/7/2013,26.82272148,26.96805581,26.60899462,26.70730878,5332000
6/10/2013,26.94668007,27.1347591,26.81844429,26.89111063,5479000
6/11/2013,26.56624222,26.90392933,26.48930044,26.63035928,5540400
6/12/2013,26.24993134,26.74577756,26.22428353,26.74577756,5442600
6/13/2013,26.39954185,26.46793439,26.08750083,26.20291353,7832600
6/14/2013,26.45510483,26.67310709,26.33541833,26.3439676,5222400
6/17/2013,26.47647476,26.80988967,26.42518079,26.66455539,7512800
6/18/2013,26.56624222,26.60898693,26.3396907,26.43373101,9068800
6/19/2013,26.39526749,26.64746525,26.38671822,26.56197418,9223600
6/20/2013,25.98063469,26.3439713,25.92079143,26.21573552,9824200
6/21/2013,25.89086533,26.23710334,25.67713852,25.99772873,10089200
6/24/2013,25.62584686,25.86521987,25.26678573,25.71561174,9489400
6/25/2013,25.81392479,26.07039795,25.62584578,25.82674788,10896400
6/26/2013,26.43801117,26.55342387,25.98491128,26.01483291,11376800
6/27/2013,26.63890648,27.03643843,26.55769089,26.87400562,12282800
6/28/2013,27.22024918,27.38695584,25.72416137,26.47647909,26803800
7/1/2013,26.64319038,27.60923342,26.58762095,27.33138948,14398800
7/2/2013,26.76714897,26.9637789,26.45938343,26.47220652,7402400
7/3/2013,26.86974144,26.90393689,26.5448757,26.60472059,3375600
7/5/2013,27.2031498,27.28436703,26.99369842,26.99797224,5157800
7/8/2013,27.23735237,27.63915992,27.13476276,27.35703889,6981600
7/9/2013,27.32711601,27.47672416,27.10056607,27.35703764,6989200
7/10/2013,27.18605614,27.31856738,27.06636962,27.31856738,5101800
7/11/2013,27.23735237,27.54511958,27.11766422,27.44252834,7146000
7/12/2013,27.21596909,27.28436322,27.13902894,27.19887218,4424000
7/15/2013,27.0791893,27.20742671,27.03644459,27.12620947,5761800
7/16/2013,26.80135155,27.13049114,26.70303738,26.98943062,6858200
7/17/2013,27.07063675,27.21596941,26.74577111,26.75859419,6247600
7/18/2013,27.06637192,27.26300026,26.88684212,27.03217646,4486800
7/19/2013,27.0791893,27.1817789,26.96377824,27.03644459,5919400
7/22/2013,27.053545,27.17323151,26.86119051,26.9766032,5581600
7/23/2013,27.0107975,27.17750581,26.98942514,27.151858,4289600
7/24/2013,26.77142906,27.11339174,26.74578125,27.01080212,4705400
7/25/2013,26.71157074,26.88255117,26.58760883,26.82270794,8911400
7/26/2013,26.72867203,26.75859365,26.51494524,26.5234945,5517800
7/29/2013,26.80562592,26.839823,26.60899757,26.60899757,5075600
7/30/2013,26.86546326,26.97232668,26.77569837,26.77997382,6399600
7/31/2013,26.89538383,27.14330774,26.83126676,26.98087489,8461800
8/1/2013,28.19911385,28.25895709,27.03216574,27.03216574,15813200
8/2/2013,28.34017944,28.47268904,27.95974594,28.20766659,7499800
8/5/2013,28.38292694,28.4427702,28.28033896,28.29743424,4213000
8/6/2013,28.4427681,28.57527769,28.1606471,28.34445232,6244000
8/7/2013,28.05377388,28.31452079,28.04522624,28.27177609,5888800
8/8/2013,28.23331833,28.4042972,28.117904,28.23759052,5057400
8/9/2013,28.34445381,28.52825903,28.14355005,28.17774713,5644800
8/12/2013,28.4299469,28.46841617,28.23331859,28.25041386,4401800
8/13/2013,28.13072205,28.5325295,28.0794297,28.47268625,4299400
8/14/2013,27.50664711,28.06661372,27.45535475,28.01104265,5961800
8/15/2013,27.13903427,27.35703493,26.99797378,27.2629946,6227000
8/16/2013,27.20742989,27.48954764,27.07491865,27.11766337,5261200
8/19/2013,27.66052818,27.83151031,27.1433096,27.22880067,7749600
8/20/2013,27.62633133,28.08798211,27.48954628,27.59213751,7668400
8/21/2013,27.41260529,27.78021574,27.37413602,27.60068596,4770400
8/22/2013,27.7246418,27.85715138,27.31428672,27.39977614,5056000
8/23/2013,27.44679832,27.87852742,27.31428874,27.85715343,8044600
8/26/2013,27.32283974,27.58358675,27.32283974,27.44252625,5472400
8/27/2013,26.84836769,27.24589977,26.83981842,27.04072055,4870800
8/28/2013,27.08773232,27.22879278,26.77996685,26.80988847,6044000
8/29/2013,27.22498512,27.38795808,26.96766077,27.01483729,4600000
8/30/2013,26.94192314,27.35793235,26.84757013,27.32362157,5851000
9/3/2013,27.57236862,27.83398258,27.23355705,27.28073355,8214000
9/4/2013,27.93262482,28.08273367,27.57666109,27.58952681,7101400
9/5/2013,28.03983688,28.12561382,27.74391546,27.87686562,5271600
9/6/2013,27.86829567,28.11275426,27.52090474,28.04842236,4632600
9/9/2013,28.04841614,28.12990014,27.84684443,27.90259699,4147800
9/10/2013,28.65742493,28.72604649,28.2885922,28.60595875,13380000
9/11/2013,28.98765373,29.0862964,28.65742149,28.72604305,9112400
9/12/2013,29.19781113,29.5494885,29.07772665,29.14634495,8249800
9/13/2013,29.124897,29.2235364,28.81610654,29.12060734,6584600
9/16/2013,29.24498749,29.51517756,29.12490301,29.48515644,5337600
9/17/2013,29.30073357,29.45083913,29.15491767,29.24069134,7752400
9/18/2013,29.79823303,29.95691467,29.13347555,29.15063094,8548000
9/19/2013,29.80680275,30.26140905,29.51087805,29.92259752,14627600
9/20/2013,29.75105667,29.80680924,29.20638365,29.67814544,37157000
9/23/2013,29.58380318,29.82826183,29.18065957,29.63955576,11022000
9/24/2013,29.77677917,29.90115327,29.67385013,29.78106884,7432800
9/25/2013,29.55806541,29.81967944,29.48086778,29.77679259,7883200
9/26/2013,30.1670742,30.23140613,29.65671504,29.69102583,13765000
9/27/2013,31.58235741,32.27284648,31.45798325,32.08843008,31182000
9/30/2013,31.15346527,31.38076839,30.9476072,31.00764941,14796400
10/1/2013,31.05912209,31.41508907,30.88757146,31.32502572,10444400
10/2/2013,30.83181381,30.99049869,30.70315004,30.8961457,8751600
10/3/2013,30.72460556,31.09343833,30.47585727,30.83182431,7144600
10/4/2013,30.93904686,31.02911023,30.58736944,30.78036191,7168200
10/7/2013,30.59593201,30.86612527,30.57877989,30.62595639,5172800
10/8/2013,30.14132309,31.1491783,30.09843626,30.64739553,7514200
10/9/2013,30.40293503,30.6516832,30.00408132,30.24425017,9282200
10/10/2013,31.49656487,31.50085126,30.8532527,30.94331601,11104800
10/11/2013,31.50515556,31.62095364,31.25640729,31.50944523,10792200
10/14/2013,31.76247978,31.80965629,31.21352033,31.2864283,6199800
10/15/2013,31.61238098,31.8954401,31.48372042,31.69386829,7951200
10/16/2013,31.95977211,32.00266224,31.61667398,31.77535568,8751600
10/17/2013,31.96835709,32.01553362,31.77107489,31.88686975,9384400
10/18/2013,32.5644722,32.59020365,31.85253827,31.972626,9830800
10/21/2013,32.63308716,32.75317487,32.38005256,32.54731349,9992600
10/22/2013,32.57733536,32.80463852,32.38862936,32.64166724,6818800
10/23/2013,32.40579987,32.56877449,32.21280739,32.3972238,4762000
10/24/2013,32.38435745,32.50015228,32.26855935,32.4272443,5626400
10/25/2013,32.46582031,32.74887924,32.31571479,32.4057781,6889000
10/28/2013,32.38435745,32.58592926,32.3243152,32.48728655,6136800
10/29/2013,32.55589294,32.67168772,32.39720806,32.50013712,4201000
10/30/2013,32.65023804,32.97618381,32.57304044,32.85609939,6314200
10/31/2013,32.49155807,32.71028188,32.2256545,32.6116425,8184400
11/1/2013,32.62023544,32.77892039,32.44439837,32.50873029,4221600
11/4/2013,32.75318527,32.82609324,32.43581541,32.73602988,3609200
11/5/2013,33.1091423,33.16060847,32.54302754,32.6116491,6320400
11/6/2013,32.9204483,33.30643649,32.65883427,33.30643649,3945400
11/7/2013,32.46582031,33.15202259,32.4486682,33.1091325,6250800
11/8/2013,33.07484055,33.08341661,32.41437267,32.41865906,5821600
11/11/2013,33.09198761,33.17776128,32.90328161,33.15202983,3523200
11/12/2013,32.96761322,33.13487416,32.7660415,33.02336578,4327400
11/13/2013,33.38792038,33.40507577,32.79178435,32.82609514,4802200
11/14/2013,33.72673035,33.79963831,33.40507409,33.55089329,4764200
11/15/2013,33.97548294,34.0012144,33.55947361,33.61951585,5774000
11/18/2013,33.70100021,34.0526776,33.59378146,34.0526776,5693200
11/19/2013,33.37076569,33.72244309,33.25926053,33.62809333,6443200
11/20/2013,33.38363647,33.70958247,33.33646322,33.45225806,5893000
11/21/2013,33.49084473,33.54660057,33.19921289,33.37504992,4669400
11/22/2013,33.82536697,33.87254348,33.44366855,33.64952668,7035600
11/25/2013,33.93687057,34.14273197,33.82965185,33.90684946,4583400
11/26/2013,34.13844299,34.25424105,33.94974025,34.21135094,7360400
11/27/2013,34.02265549,34.23709299,33.91972313,34.17705075,3734200
11/29/2013,33.94116974,34.20707344,33.91543828,34.1298758,3475200
12/2/2013,33.91971588,34.37003586,33.84680793,34.08269045,6467800
12/3/2013,33.93687057,34.0912658,33.7095674,33.83394151,5129200
12/4/2013,33.80390167,33.95829682,33.5637329,33.83821243,4833200
12/5/2013,33.85966873,34.02692966,33.72242891,33.87682412,5493400
12/6/2013,34.24993515,34.26280087,33.99261097,34.14700613,3894000
12/9/2013,34.21563721,34.42149859,34.16846071,34.27996909,4299200
12/10/2013,33.97548294,34.16418902,33.92830642,34.03123552,5393800
12/11/2013,32.95475006,33.8896976,32.90757683,33.84681076,13311600
12/12/2013,32.79557037,33.09241902,32.44709102,33.09241902,10826000
12/13/2013,32.86870956,33.0364946,32.799873,32.84719732,7562200
12/16/2013,32.88591766,33.16986029,32.8170811,33.08812097,9731000
12/17/2013,33.02358627,33.2343925,32.86870729,33.10102577,13980600
12/18/2013,33.7936821,33.80658813,33.10532951,33.12684176,10814400
12/19/2013,33.66891479,33.87972103,33.45380546,33.80228154,10294600
12/20/2013,33.27310562,33.42798458,32.97195391,33.31613011,20442600
12/23/2013,33.17416382,33.31613678,32.99347275,33.16555761,9376800
12/24/2013,33.41077423,33.47100457,33.21717391,33.22147702,2782600
12/26/2013,33.63879395,33.75495153,33.42798446,33.4451936,4609800
12/27/2013,33.62590027,33.99158556,33.56996973,33.87972776,4640800
12/30/2013,33.87541962,33.93995308,33.52264041,33.52264041,4289000
12/31/2013,33.83239746,33.9657642,33.70763365,33.88832471,4106200
1/2/2014,33.66031265,33.91414341,33.5269459,33.62159454,5318600
1/3/2014,33.56995392,33.8280844,33.53983875,33.62158133,5597000
1/6/2014,33.31183624,33.81519137,33.30323331,33.75926411,6045800
1/7/2014,33.33764267,33.5570551,33.30322767,33.4322913,6769000
1/8/2014,33.16555405,33.53554235,33.09672077,33.34194527,6897800
1/9/2014,33.16555405,33.32473613,33.02358439,33.30752699,6263200
1/10/2014,33.09240723,33.27740132,32.99775863,33.1268255,5108000
1/13/2014,32.34384155,33.09242116,32.26640206,33.05370305,8262400
1/14/2014,32.33952713,32.41266349,32.11581493,32.30941196,7808400
1/15/2014,32.45139694,32.58046387,32.32663312,32.37395744,5852400
1/16/2014,32.17605209,32.42987951,31.98675484,32.36534934,4848000
1/17/2014,31.57374954,32.15454412,31.56944644,32.09431377,9851800
1/21/2014,31.72862244,32.0943076,31.58234968,31.89640743,13147000
1/22/2014,31.62107849,31.86199994,31.62107849,31.81897872,7424000
1/23/2014,31.28981209,31.48340922,30.98435388,31.41027282,9505200
1/24/2014,30.82515907,31.25968072,30.82085597,31.10049868,9212000
1/27/2014,30.93272018,31.08759915,30.8552807,30.93702329,11411600
1/28/2014,31.28120232,31.4704996,31.04028089,31.10051124,9069200
1/29/2014,30.87678337,31.22095952,30.76492891,31.10910178,10488800
1/30/2014,31.81037521,31.92222972,31.13923174,31.16934692,10438400
1/31/2014,31.34142876,31.53932895,31.13062253,31.40165911,8652000
2/3/2014,30.49388885,31.31560784,30.45086766,31.30270181,9516000
2/4/2014,30.33473015,30.64878805,30.26159045,30.52832731,7004200
2/5/2014,30.37342644,30.48528417,30.05076255,30.31749921,7366800
2/6/2014,30.76493645,31.09190026,30.33041469,30.43796936,7358600
2/7/2014,31.27259636,31.34142964,30.86818976,30.93702632,6747200
2/10/2014,31.26399612,31.40166599,31.02737778,31.28981148,6430400
2/11/2014,31.82758141,31.9007178,31.16934403,31.25538974,8739400
2/12/2014,31.88350868,32.18466046,31.76734779,31.96955111,6396200
2/13/2014,32.21046829,32.24918639,31.72431917,31.76304055,6161400
2/14/2014,32.2965126,32.34383692,31.92222121,32.21047019,6204800
2/18/2014,32.35674286,32.46860062,32.22337613,32.32662769,5935600
2/19/2014,32.18896484,32.50302596,32.09861931,32.09861931,5401400
2/20/2014,32.51591873,32.5890551,32.20616085,32.26208808,5581600
2/21/2014,32.90312958,32.98056908,32.42128342,32.43418946,8728600
2/24/2014,33.4882164,33.6172833,32.90742191,32.95044312,11072200
2/25/2014,33.6043663,33.78075418,33.37204793,33.44088446,6844000
2/26/2014,33.73775482,34.01309457,33.69043049,33.69043049,7917400
2/27/2014,33.6687088,33.82837959,33.43568038,33.66007946,6599200
2/28/2014,33.78952408,33.96645346,33.49176095,33.61690772,6875200
3/3/2014,33.3968277,33.65575063,33.03433625,33.50039621,6069200
3/4/2014,33.92763519,34.1131973,33.81543401,33.9060569,5661200
3/5/2014,33.40977478,33.91899133,33.38388347,33.88446739,6733200
3/6/2014,33.7550087,33.8283696,33.38388459,33.57376296,5536400
3/7/2014,34.29012299,34.56199164,34.12613919,34.13476853,8930800
3/10/2014,34.08297729,34.24696105,33.85425869,34.16496753,5344400
3/11/2014,34.00530624,34.35916842,33.90605073,34.11319109,4906600
3/12/2014,34.07866669,34.09161234,33.6730186,33.70322623,4296800
3/13/2014,33.88878632,34.40663554,33.80247976,34.19949519,8400400
3/14/2014,33.79816055,34.09160743,33.57807457,33.7852149,6086000
3/17/2014,34.08297729,34.15202187,33.88446631,34.03550771,8577600
3/18/2014,34.36780167,34.55768008,34.11319497,34.16929391,8245400
3/19/2014,34.15634918,34.50589509,33.90173919,34.24265576,5970400
3/20/2014,34.2081337,34.2081337,33.56082447,34.07004119,12440600
3/21/2014,32.45606995,33.36230181,32.36544709,33.27167895,31767000
3/24/2014,32.30503845,32.72363218,32.17989164,32.57259405,9999000
3/25/2014,31.78288078,32.58554441,31.75698618,32.51649652,10527000
3/26/2014,31.59731102,32.14968085,31.59731102,32.01158839,8537600
3/27/2014,31.64047241,31.97707266,31.50669624,31.6361561,8158600
3/28/2014,31.73541641,31.98571012,31.62321522,31.75267839,5987000
3/31/2014,31.87350464,32.01591345,31.69657188,31.9339199,6356600
4/1/2014,32.102211,32.27051108,31.94254026,31.94254026,7399400
4/2/2014,32.1669426,32.3654503,32.07200342,32.24030349,7614600
4/3/2014,31.92959976,32.44313271,31.85623885,32.17557709,8255000
4/4/2014,31.43333054,32.14968757,31.29523805,32.09358863,9720200
4/7/2014,30.56592941,31.4764776,30.46667393,31.42037538,13853800
4/8/2014,31.46783447,31.54982797,31.02766598,31.16575838,12659600
4/9/2014,31.74404335,31.76130532,31.29955821,31.61458348,7078400
4/10/2014,31.26501846,32.00726653,31.17871193,31.83465016,8376600
4/11/2014,30.74718475,31.35996996,30.7342391,31.07083933,8698000
4/14/2014,31.2348156,31.26933953,30.76875562,30.94136872,7264800
4/15/2014,31.19166374,31.44627367,30.95431907,31.23481702,7777400
4/16/2014,31.5455246,31.58004853,31.28660166,31.43332345,4611200
4/17/2014,31.94685936,32.11947577,31.62752114,31.64909614,9041600
4/21/2014,31.89075279,31.95979736,31.64045922,31.89506911,6811800
4/22/2014,32.08495712,32.23599527,31.80877214,31.80877214,5122200
4/23/2014,31.97706413,32.30503495,31.93822717,32.16694249,4719400
4/24/2014,31.67067337,32.09358339,31.54552656,31.94254198,6784600
4/25/2014,31.37291145,31.80445083,31.29092121,31.54121155,6481200
4/28/2014,30.92842674,31.80013814,30.68244943,31.65772935,11446800
4/29/2014,31.27797699,31.38154552,30.9197985,30.95000613,6236000
4/30/2014,31.48079491,31.5282645,31.10967079,31.21324261,6173800
5/1/2014,31.46783447,31.66634209,31.32542576,31.4203649,4818200
5/2/2014,31.49806023,31.7310919,31.43332866,31.47216892,4048000
5/5/2014,31.62752342,31.68793868,31.18303836,31.35996781,4655600
5/6/2014,31.1787281,31.57574364,31.16146613,31.4980664,4585200
5/7/2014,31.14850616,31.42900736,30.86800497,31.37722146,5605400
5/8/2014,31.52395248,31.65341232,31.17871967,31.19166532,7965200
5/9/2014,31.69656944,31.75267168,31.36860185,31.44627908,4817000
5/12/2014,32.20578384,32.21873279,31.66204658,31.76993143,6636400
5/13/2014,32.18851471,32.3654474,32.16262341,32.22303864,4530200
5/14/2014,31.75267601,32.21442313,31.71815206,32.1410622,6281200
5/15/2014,31.47648621,31.76993314,31.23050887,31.67931026,6039800
5/16/2014,31.90802574,31.91233877,31.42901672,31.48511566,5376800
5/19/2014,32.14536667,32.17126127,31.81739912,31.94254264,4682200
5/20/2014,31.61457443,31.97706591,31.54984287,31.95117461,5921400
5/21/2014,32.02453613,32.04611442,31.61457505,31.66635767,4671800
5/22/2014,32.31366348,32.33524177,31.93391006,32.11515579,4866400
5/23/2014,32.73226166,32.9350857,32.34819187,32.42155277,7335200
5/27/2014,33.06024551,33.16381409,32.89194535,32.98688458,6698000
5/28/2014,32.91350937,33.06023448,32.76247123,33.02571054,4730000
5/29/2014,33.06501389,33.1775692,32.89618257,32.98709149,3987600
5/30/2014,33.29446411,33.30312069,33.03039387,33.07368337,5192400
6/2/2014,33.21221542,33.32909742,33.03039752,33.32909742,3809600
6/3/2014,32.70571136,33.16458592,32.67540839,33.08233358,6793400
6/4/2014,32.95679092,33.05635973,32.64943125,32.65809113,7356800
6/5/2014,32.84423828,33.1342815,32.60614113,33.0347127,7326400
