id,node_id,fuel_type,price_pence,recorded_at,source_updated_at
311727,bb88d66c28e3fc4690de243745052e3731d36330ce8fb77e2c379aed4b0b4345,B7_PREMIUM,194.9,2026-03-31T15:33:09.561Z,2026-03-31T14:08:50.990Z
327129,86e66b2375a53925d11e8bac58460896f615b949273af35d3bb1880d9777bb38,E5,166.9,2026-04-01T23:33:23.880Z,2026-04-01T21:34:15.000Z
142711,751b9cfbdf59cba708c06226acef37f63dae67b933732d7c67976daf58af7d39,E5,156.9,2026-03-10T14:56:01.506Z,2026-03-10T13:51:45.965Z
309236,b7d584eea34cce1b8e23ad021726be70c7971d9c54abd4fb4e1176cc8fecb60e,B7_STANDARD,185.9,2026-03-31T12:21:54.221Z,2026-03-31T10:57:47.298Z
309276,313169728a527b3168c12411877e5b20b85a3f26064bf32c03f4addc52b78f7f,E5,174.9,2026-03-31T12:21:54.221Z,2026-03-31T10:58:11.858Z
206510,5c1f79573372d212ecc6a8504ca9ac2f53051b40f5a7633922dcc5175bf1a317,E10,139.9,2026-03-20T10:32:24.615Z,2026-03-20T10:29:46.518Z
281045,82e51b471f418095a6d05ba1fadd4defdb8a95fee9df34a482aaa2b2b52877ee,E10,142.9,2026-03-27T22:00:06.705Z,2026-03-27T21:57:20.000Z
351064,cf6d038654822d64e40e164daf31364891bd71aae4d28ba9cfa83fe174def2f0,E10,157.9,2026-04-04T22:00:09.136Z,2026-04-04T21:56:52.000Z
369927,0ecfcfe004af530fde10060cb525e658de1ad9308e2f510dd7bee39215dd622a,E10,155.9,2026-04-07T22:04:53.639Z,2026-04-07T22:04:08.000Z
22667,ec8d2ff508c4e6f87014b627c6eaba72414114d0ed97ebfd27e25d370500ee1c,E10,156,2026-02-11T15:16:02.013Z,2026-02-11T14:57:48.000Z
365812,aa409702eb8eacf14d1cdd52fed2eacd9716a66335fc65b61ff579a30a8a90bf,B7_PREMIUM,207.9,2026-04-07T12:12:03.049Z,2026-04-07T12:09:00.000Z
98140,0916f4982d1a94cb5a195f55b3293ee3b349fe2734ef2aeddf885831505a04c9,E5,149.9,2026-03-05T11:28:06.832Z,2026-03-05T11:26:19.150Z
395033,c05d8a7337f2011d49c042cf8d9ff94ef30e040e3dee8db882f965095fc29d37,B7_PREMIUM,217.9,2026-04-16T07:20:26.523Z,2026-04-16T07:18:25.000Z
305464,3b96c919aaf0dbd3d38bf7f63fb5d9db935b4a8172f3818dbd4f65894945c5d8,E10,154.9,2026-03-30T21:08:02.976Z,2026-03-30T21:07:53.000Z
73619,5058b9cfff6f461a96e1bff7d4804eda26fec863de95b9ce34f7c6555ad1d69f,B7_STANDARD,137.9,2026-03-02T23:04:08.333Z,2026-03-02T22:57:40.984Z
104687,107721449f47e6b22fce791dc2610089b4b1cda0d2cf5b6436dca0c3ef6d1d7a,E10,135.9,2026-03-05T22:04:07.378Z,2026-03-05T22:03:31.615Z
181557,31cdd1db934ad2d8033bb7fb04a6509c1887bc16a2e88bfa5c4dc62ac5de2e76,E10,146.9,2026-03-17T13:44:02.320Z,2026-03-17T13:42:53.000Z
338837,4a1fddda186b35f9c8c3b1b3ec14b74963cdd41db27846dfb2e70678e31503a4,B7_STANDARD,185.9,2026-04-03T07:12:05.668Z,2026-04-03T07:11:56.000Z
123235,7fd603ba12430695595b2e16fa3de0310832fe7a8c60fdfd4fcb3a19a8a13fc6,B7_PREMIUM,174.9,2026-03-08T18:36:07.257Z,2026-03-08T18:35:03.096Z
224024,7ea8be8a2d28aea3486a145d184d33a06c2cbb59a5ec5ab056890edb9bc9ac8e,B7_STANDARD,189.9,2026-03-22T06:48:03.558Z,2026-03-22T06:45:31.000Z
85303,888a197e9ab211292577ef9204e243796016aaac7d869f0e2721679b8d326d0b,E10,136.9,2026-03-03T23:02:44.966Z,2026-03-03T22:12:56.636Z
240473,4c6073beddd41578cee224a582e0e90755db7fba6b59f4ba6ce4944c53d5df27,B7_PREMIUM,190.9,2026-03-23T15:36:03.673Z,2026-03-23T15:35:04.000Z
174750,4173da4083b6670ec3a3bc0ccacd732598d9ecb2d5a379c46a6ad114c5e84819,E10,104.13,2026-03-16T16:00:21.378Z,2026-03-14T17:58:31.683Z
177394,625b37ae086d7429bd9f29750b74ef7c11a9a31b926a2b02146f1e397f11aca7,E5,162.9,2026-03-17T02:24:01.923Z,2026-03-17T02:22:37.000Z
63685,6e112c1064fbdfa8770a76ef6a565f05bccba8e9fedc65289e004e7997c158ea,E10,134.9,2026-02-27T12:18:35.976Z,2026-02-27T12:16:45.241Z
279278,3f4a813cd320f401214a12d56aaf72de334304e523cca005460d52d59895666c,E10,149.9,2026-03-27T15:48:02.745Z,2026-03-27T15:44:40.172Z
86402,170ab49abb582bcc6228b188254f98b274f678895c27f1a3d6c8a5c3076a8c36,E10,134.9,2026-03-04T00:56:50.341Z,2026-03-04T00:41:43.356Z
192986,13f2d40340551c48138681f7fb1f7ff85deaa35581d80d70ab43fe72c14f7bb7,B7_STANDARD,159.7,2026-03-18T18:08:01.967Z,2026-03-18T17:45:40.000Z
277588,39754317603d69422589fe5aecc2364de38c2a96d851aa02d4574383340de9e3,E10,153.9,2026-03-27T15:08:05.380Z,2026-03-27T15:06:02.000Z
83623,fd528532af9972054a4c001d1012acf525d6ebb6787e5e085aba00ca5c048586,B7_STANDARD,150.9,2026-03-03T19:44:44.073Z,2026-03-03T17:10:23.591Z
203144,075b47c16afc5bff040090e42816e2d4bf66d5d91feec7740ae5c8b62f000a35,B7_STANDARD,165.9,2026-03-19T23:24:01.293Z,2026-03-19T23:20:32.000Z
246054,48d546a4201a92799fa6cb96b0c9d327a345f201d97ba369107737077e9c4b88,B7_STANDARD,177.9,2026-03-24T03:08:08.088Z,2026-03-24T02:54:02.000Z
92092,12cd86e8250372e81181dd8c8e9109fbe26f5429c4d54639157ee26557a28f8c,E10,128.9,2026-03-04T15:39:52.405Z,2026-03-04T15:26:12.278Z
226072,00ab28040233a9e9b62ccb3e0fae28be278e092dfd9f3d9e07e7663f4373fd65,B7_STANDARD,166.9,2026-03-22T09:52:05.744Z,2026-03-22T09:50:32.571Z
30653,778375527773712690459330edecdaf5383898c871bcf65f75f5d2239683739b,B7_PREMIUM,153,2026-02-19T10:28:46.517Z,2026-02-19T10:27:27.530Z
230526,eb6cafe2bb9b32e4b92bd91b055e9c3cac374759e5b762f79aa450e6df26ad34,B7_STANDARD,167.9,2026-03-23T08:08:02.504Z,2026-03-23T08:06:03.000Z
295674,0d5c65dc6d4c1414c0f412e4b5716b65dc57d6a5334e8342f96aba8554833383,E10,155.9,2026-03-29T22:12:03.366Z,2026-03-29T22:08:05.000Z
241970,42e7da3db935650ede79391e414e35f7a26b2a22f56c6c268358f1ef5acef832,E10,149.7,2026-03-23T16:28:16.543Z,2026-03-23T16:26:47.000Z
292180,01f686ba4f746950f3156bb49e50e22f7e65685873c2a9933cec9688cf9a0f15,B7_STANDARD,170.9,2026-03-29T16:28:08.038Z,2026-03-29T15:19:12.923Z
114206,ef1cbc66d63be1ca9b72a28752600ead07c46178f017431e265ea11ff1b8d1bb,B7_STANDARD,149.9,2026-03-06T21:52:07.838Z,2026-03-06T21:49:30.073Z
51032,25e86f181e41a91574d2d14d4d4e0464689db2c432dd67882006bbe55a1300e1,B7_PREMIUM,161.9,2026-02-22T00:44:11.933Z,2026-01-29T10:35:56.000Z
343869,631b6b41ce06ddca26c0f9b9379dcb004eb034da7ee38a25ff680c86a98a9098,E5,158.9,2026-04-03T15:48:03.062Z,2026-04-03T15:45:56.000Z
205737,32e31e087b5fc62d5a7bc282d0cc8bf59984e3ea79c890100aacfd72ed7fdc31,B7_STANDARD,161.9,2026-03-20T10:32:23.956Z,2026-03-20T10:29:34.103Z
164742,c638b3f92747b676c7b0e8f4058385ef2eee8c36ec0c4248258cf6e358c178d7,B7_STANDARD,167.9,2026-03-14T18:08:03.520Z,2026-03-14T09:01:54.628Z
319294,63ebe43f9088017cb39ef56976d0e832a06cc5977c39f6c32724cd09971ef4be,B7_STANDARD,186.9,2026-04-01T12:32:39.719Z,2026-04-01T12:33:03.000Z
190336,775079ed39f282d594d618779872e513398fc70fb144189431d4704cda76a52e,B7_STANDARD,163.9,2026-03-18T14:12:02.234Z,2026-03-18T14:08:22.594Z
43476,cee0dc2b75654ae087fb446b3e139297e20eb967061b3a39ab1f61116d363a5e,E10,132.9,2026-02-22T00:44:11.332Z,2026-01-28T09:28:28.000Z
198484,f3f45c1e21953ae1a09badcd3843698d7eb929331d7aac6789179c0acb669016,E5,164.9,2026-03-19T11:24:01.263Z,2026-03-19T11:22:23.000Z
271809,4b8a5161ecaa8f3c98682ca06e4bda25b5bff05323219dd5fcea8c70ef22bcad,E5,167.9,2026-03-26T15:00:08.133Z,2026-03-26T14:56:45.000Z
74789,c29a21a39196e5e89fe1bbc779d77a398733396bce66d72b981e82f00035fefb,E10,136.9,2026-03-03T00:05:06.671Z,2026-03-02T23:57:13.012Z
81504,4b27bef5d75fb92e392febe850c94683742de43ae7a43e54ff5b19e9d8609569,E5,138.9,2026-03-03T15:44:47.386Z,2026-03-03T15:43:01.650Z
356479,97c55196225cd2deecba4688373fc0b06178d1bbc18203b5f0085634d5078a99,E10,154.9,2026-04-05T22:04:26.207Z,2026-04-05T22:00:51.000Z
354064,fbda09089441a66da8595acdc38d107944e21e348a70f0fdbd331d55d42b63a4,B7_PREMIUM,210.9,2026-04-05T11:48:20.785Z,2026-04-05T10:20:34.461Z
239692,47be5c343ed1adf32602af3a495edea31b7732eaab08ff36e91ae927c132fdf0,E10,151.9,2026-03-23T14:40:05.150Z,2026-03-23T14:37:58.000Z
33945,4cd5b494f9c1549826c96b1dee35dd239b96b004512a4e0ea1dd4363720c417a,E10,132,2026-02-21T17:05:01.919Z,2026-02-21T17:01:01.358Z
350401,2404dc126a0370efd4b22575510ef7437c510a63f5cf64b9e38206ad4a230054,B7_STANDARD,188.9,2026-04-04T20:40:11.904Z,2026-04-04T20:39:37.000Z
162714,81ac71f0faae9aa4e12cfd9d702e327db7a461faa1793ff58e61e8ba288c879e,B7_STANDARD,176.9,2026-03-14T18:08:03.320Z,2026-03-13T13:20:44.248Z
228672,56d5a22b7ad25369d00e9bc52da2779b5ad378d0265b2db796fead3f0f734c93,E10,142.9,2026-03-22T20:00:04.682Z,2026-03-22T19:58:54.000Z
290309,3b514da48e16ce2ae7f4cc699660d5afbe56a7352c4ac36222530075092dad9c,E10,149.9,2026-03-28T23:04:03.084Z,2026-03-28T23:00:47.000Z
301763,5549bddb23c8fa993ad516d156f8ca8cbe07e7227d33715a6833f7aea1a80aa1,B7_PREMIUM,204.9,2026-03-30T13:56:04.386Z,2026-03-30T13:53:47.000Z
367631,4b6c1de3ca3ff2ca5e52847a3177026862e9f70400f1bb99459cdb2963fba4c4,B7_STANDARD,188.9,2026-04-07T17:12:12.366Z,2026-04-07T15:50:25.853Z
62220,883519e6dab88799e1dbfb2c2f2c078a559c098dbe4b552c0311b8e9a1e723ea,E5,146.9,2026-02-26T15:24:48.283Z,2026-02-26T15:22:29.246Z
96309,7787ac366f92077d09b320b9fd6dfb229cfdd08ee5a3fe43dea0e220f660a0e6,E10,137.9,2026-03-05T09:24:07.226Z,2026-03-05T09:23:31.868Z
98047,cb321b8d5f7664aa09170042b1f4a32845774bb51734348d4e6f89f7dafa901a,E10,147.9,2026-03-05T11:16:01.305Z,2026-03-05T10:25:53.706Z
142645,6d772dc2c36651419e834a49a9f8031edcb4284c710b451c042ae5a33c2faf53,B7_PREMIUM,172.9,2026-03-10T14:48:08.791Z,2026-03-10T14:45:02.885Z
204964,81caf5af49a6606c3028ecbb6a863f051c3566ecd946e32a65e30dcf06b503aa,E10,142.9,2026-03-20T10:04:02.394Z,2026-03-20T10:03:17.000Z
158685,11bf99ac012c445017bacfd18b407d3804ef4c91d91ed7c26a245c3c6ffb4963,E10,137.9,2026-03-14T18:08:02.644Z,2026-03-14T06:51:47.939Z
262866,3f1d3ae6802688872e2c822ce828f276916d19af8a7076a5e159c2655a3743d0,B7_STANDARD,170.9,2026-03-25T15:48:02.759Z,2026-03-25T15:46:02.102Z
319725,bb66d88e5f5c622008b28be1984800d1743d4f4fb1ff1491a90355e44695e6d2,B7_STANDARD,186.9,2026-04-01T13:52:03.130Z,2026-04-01T13:50:11.000Z
112281,502b0eae94852617e03ba87b266af64e070498a4ef7ecf1374e4c4349ccef44a,B7_STANDARD,152.9,2026-03-06T15:24:07.549Z,2026-03-06T15:22:03.684Z
344199,b2eb5d5a48a891ff325b670c24d24f81ab03022a102f7e698de7c3813967dfe6,B7_STANDARD,180.9,2026-04-03T16:05:12.448Z,2026-04-03T14:58:11.297Z
122670,c7dbbb72d17d43bd6792d69b2b667f45c6612fb055b9c422a3963a4c7fe06722,E10,138.9,2026-03-08T12:40:07.411Z,2026-03-08T12:39:41.741Z
292133,23f8773e4f5b2990031502b5b70bcd56bf97219edc5ebad67b0a8f57df13e773,B7_STANDARD,173.9,2026-03-29T16:28:08.038Z,2026-03-29T15:19:12.753Z
349897,9626b27a8a397d26f5643a60146a5cc0c287f16d01a29cf1d8413fc114de9e02,E10,160.9,2026-04-04T17:33:13.635Z,2026-04-04T17:32:36.000Z
280944,9246fab1e8ce56e191f7bd04cd4ce9dc082ec14a3019be52c2b44c7fbc2574b8,E10,140.9,2026-03-27T21:56:04.424Z,2026-03-27T21:53:02.000Z
326612,b430c94e1014ba684bbeac0177c527cb3f2a2860f6962f49af634d8c4ef4cbbc,B7_PREMIUM,199.9,2026-04-01T22:56:02.839Z,2026-04-01T22:53:21.000Z
264231,26fdb704911ff71b94fabe04768668f9ebfb32a44784d1997c42ba14d45389ea,B7_STANDARD,172.7,2026-03-25T16:52:02.550Z,2026-03-25T16:51:26.000Z
172089,d2db7b4ffcc526f669b037160084108653a3d87f89a8b6ba75431eccc3e42087,B7_PREMIUM,179.9,2026-03-16T11:36:01.447Z,2026-03-16T11:32:26.000Z
283127,0736d38e88fd866ae48b1853f354a58540b148c7cfb3e8b053b28a7cdf27f3e4,E5,169.9,2026-03-27T23:16:07.078Z,2026-03-27T23:12:40.000Z
133834,45ecd142cd4611e1c65f4bffa10651d247d77124ce2f9d60c137b829d8b9fce3,B7_STANDARD,139.9,2026-03-09T17:32:08.111Z,2026-03-09T17:31:23.080Z
252278,ffbac5d99c8b5f0c81dbb486ba889ffc9d5ed9068a4ed92f9386c32165b31405,B7_PREMIUM,191.7,2026-03-24T17:56:03.707Z,2026-03-24T17:55:53.000Z
276294,a2fc5194c0e0514f2935f49ec47f61327ec5317982073dd54204a31b67f214c3,E10,149.9,2026-03-27T13:00:06.562Z,2026-03-27T12:58:50.000Z
159130,df252dc800523ee6bd5e0470b6e08cb60feb134259f3dbb69cb57c2d30956cfb,B7_STANDARD,164.9,2026-03-14T18:08:02.644Z,2026-03-12T16:56:11.143Z
361233,cacd77d87c1f2853f47495417189b7b95f0250ce71ca157788d6b275bc21ec3c,E5,174.9,2026-04-06T20:40:08.284Z,2026-04-06T20:38:31.000Z
21480,9c3aa405901b9e8f2c978ece9b02dcda4829cf765ab8e1dafc5ea0565cb75a83,E10,134,2026-02-10T17:57:52.678Z,2026-02-10T17:15:18.000Z
55510,9a7253dde7c8c31a790b8beaf03cfa03beb992def7cf4cd28ec71611e19c9604,E5,179.9,2026-02-23T14:37:13.465Z,2026-02-23T14:35:42.130Z
241704,757c056b4b177bb2f6d0c9e644d37d95ba5a396eb20b1ab1e4b314674a65dcdd,B7_STANDARD,168.9,2026-03-23T16:20:05.060Z,2026-03-23T16:17:13.000Z
352162,47b65bad01d7ea704977b659df42ab543f2fc59601a2447d6deff15897ec6c76,E10,153.9,2026-04-04T23:03:53.327Z,2026-04-04T21:02:30.000Z
19913,7dc656520ab494ff777a224504750d8d2a99f7d181ef16225f2fae173d83dfc2,B7_PREMIUM,169,2026-02-09T21:32:08.796Z,2026-02-09T20:34:12.000Z
38727,23422367a495dafb6ae58689d93d6711f0c977d7e6756a3706de423c149f5e20,B7_STANDARD,143.9,2026-02-22T00:44:10.899Z,2026-02-21T20:53:13.666Z
316667,fab03b52eb63bee6918f1fdc1540630a4b193338bdd4d9d993d19bebf6be5e9e,E10,155.9,2026-04-01T06:08:04.279Z,2026-04-01T06:04:38.000Z
269079,cfe4b5cd9f22fa347e4e90071e022883007428a460de35ab77041b1690b749f1,B7_STANDARD,185.9,2026-03-26T11:04:03.789Z,2026-03-26T11:02:06.000Z
376246,135150e72469b25e31bf889f21a1b21dc6f1339044ebf0c709b195c75a48adb9,E10,168.9,2026-04-08T16:08:05.184Z,2026-04-08T16:08:03.000Z
246789,a4c278883ee85ecebbf72ddaa7a4239ffc105c53717fcf449f3ec9e4709fcd64,E10,151.2,2026-03-24T08:28:04.650Z,2026-03-24T07:21:51.000Z
242366,d14623cc46597c5cd48c9df68a4c519ac5a26e756b9c98feb4179bec614fd264,B7_PREMIUM,194.9,2026-03-23T17:32:35.234Z,2026-03-23T17:28:01.000Z
72411,3551507ace083571de2cf11a91dab5142b065e0a17f30d8847cd213850249262,E5,142.9,2026-03-02T17:28:54.584Z,2026-03-02T17:26:54.584Z
245844,defb3a6106cab85954878cc2738efac951d16b155b5130989f12919d2bc014a4,B7_STANDARD,177.9,2026-03-24T02:44:02.485Z,2026-03-24T02:42:59.000Z
129532,2ba3d9ad0fc86817507a9c11078bcb6b781b187b03175d754a3525c39b0e0365,B7_PREMIUM,179.9,2026-03-09T12:16:10.977Z,2026-03-09T12:13:05.080Z
385293,b3ab858f0c21c3c3c13b1841d65696a81936534ce02aff4ab87aaddda0a45370,E10,166.9,2026-04-12T19:44:28.818Z,2026-04-12T19:41:06.000Z
202405,e5421ceadb7fb71de4ff97e374c1898565530aa9052ab5609dd7961f0a4b18b0,E10,148.9,2026-03-19T21:52:38.551Z,2026-03-19T21:43:43.000Z
374395,856183196ecd07990e7907309a0d46320bc77ecfe19bdb68e9b34bc3aba7a81b,B7_STANDARD,199.9,2026-04-08T12:48:03.097Z,2026-04-08T12:45:57.000Z
109742,7ded3d77f6aa6cf8cf21e0e9e1fc1d15428a8267ec224bae9a186b4ea1da80f2,E10,136.9,2026-03-06T12:48:07.531Z,2026-03-06T12:47:03.185Z
204989,9cf4a36682f7611ffb23df97f5f81a3965d41fe47506dcc8ed768a6e1fa4b7e2,B7_STANDARD,169.9,2026-03-20T10:12:03.521Z,2026-03-20T10:08:13.000Z
53619,b86c481383a313bd201c5a41b1d33f0983da9ad454d08b16cb45ff72a5a52010,E5,155.9,2026-02-22T00:44:12.157Z,2026-02-21T23:51:22.905Z
339928,59bd84f6b56341fdc4f0f50ee0dd19f4a1a1067d0e7d6d90e23420507dda243b,B7_STANDARD,187.9,2026-04-03T09:12:04.651Z,2026-04-03T09:10:46.000Z
229268,384113eca02b095997422eaaacd9d27529571e75d2b7d511746bcf45127b1a98,E10,145.9,2026-03-22T22:00:09.049Z,2026-03-22T21:59:07.000Z
102155,0ebf662ac2c75036f2859c30e87bc247b772de7267ee4f0bbe530ba78803c4a6,E10,133.9,2026-03-05T15:12:07.289Z,2026-03-05T15:08:27.040Z
11268,fedf4d200cf6dc6c2f955377d17c3bbbc5696f49eea28e37e55ea05d55fc69e6,B7_STANDARD,135,2026-02-07T21:40:02.554Z,2026-02-02T15:40:00.000Z
270691,d9f9b5dab508570b2a4116010a6e6b2e8bf6e8d41169d75420568b086e700b24,E5,167.9,2026-03-26T12:52:02.893Z,2026-03-26T12:49:32.000Z
190313,2360ab81b2650d0df5943c060f2fc693de33622a3330035fe639186305adb751,B7_PREMIUM,185.9,2026-03-18T14:12:02.234Z,2026-03-18T14:10:05.868Z
370403,ccfb60753197614dcdc4eca32b7125a53e846dc4b10788cf51c5508a89b4efe3,E5,178.9,2026-04-07T22:16:10.270Z,2026-04-07T22:14:24.000Z
73677,ad6d86ee0cc67561e27c87e7bce223c40859377bb5e1cb58f63e6beed074dde6,E10,130.9,2026-03-02T23:04:08.333Z,2026-03-02T23:00:24.211Z
141292,1aa163993798fc6db9c38e47bbfdc046a6a0ace47d0f07fda390efc23bf08f1b,E10,141.9,2026-03-10T12:12:07.828Z,2026-03-10T12:11:09.304Z
163757,f01fd9add9e04018088b566c4349ccaa6c43ffbbad84044c4e101522d7e77fba,E10,157.9,2026-03-14T18:08:03.420Z,2026-03-12T09:16:52.283Z
224239,bb66d88e5f5c622008b28be1984800d1743d4f4fb1ff1491a90355e44695e6d2,B7_STANDARD,172.9,2026-03-22T07:56:03.514Z,2026-03-22T07:54:13.000Z
334252,89472d7ab7f1f98768a9e9aa345d61c90938461fe5460122eb671cf6ae5c139b,E10,155.9,2026-04-02T16:36:02.328Z,2026-04-02T15:21:24.550Z
214244,674f60873896de11022552633920bc47e4f1701f8bc998006b10f91068cb6526,E5,153.9,2026-03-20T21:56:02.561Z,2026-03-20T21:55:59.000Z
227304,9cb95bfd51f14380b3feb82f1096df67d8cd2b159f0a3ad2447121faf6cd3f7c,B7_PREMIUM,193.9,2026-03-22T13:48:17.984Z,2026-03-22T13:45:00.000Z
150616,5918bbad7b298b9b93a1b5d0e369f605bb771ee2acf1a98e5ec3020040276c48,B7_STANDARD,155.9,2026-03-11T14:08:08.335Z,2026-03-11T14:07:38.174Z
161137,751b9cfbdf59cba708c06226acef37f63dae67b933732d7c67976daf58af7d39,B7_STANDARD,157.9,2026-03-14T18:08:03.081Z,2026-03-12T11:24:50.113Z
80524,c6941d02a9724fe5d2b089b5b04f9feaf69e8ed2a710c92e1b2fd44685f2c737,E5,140.9,2026-03-03T15:05:00.573Z,2026-03-03T15:02:44.264Z
119412,d9059a5910fc1575d52c6fa864b4eb234ff55c8b5a3ee5ef85d4e57b28c55ceb,B7_STANDARD,149.9,2026-03-07T14:24:07.303Z,2026-03-07T14:21:09.599Z
3189,98df40802f1ebf61fdb1726d0d57c7f2fe74443eaa434a6be9de9b9c1493ed91,B7_STANDARD,139,2026-02-07T21:40:01.860Z,2026-02-02T15:15:00.000Z
243653,38ceffc0facd1f6b7b37535b9e73fcc90e78e05638764467a6704224c1f28a25,B7_STANDARD,176.9,2026-03-23T20:56:03.867Z,2026-03-23T20:52:35.000Z
291050,295ecc3217212305947a77cfc522cec3d2f2c41ad5257553ad84567f5224850b,E10,157.9,2026-03-29T10:00:13.748Z,2026-03-29T10:00:02.000Z
176244,9ad66b9b7e5172c80c91be3f8da122c37975cebd163aa988e06d21fd898f725e,E10,141.9,2026-03-16T23:00:01.252Z,2026-03-16T22:59:34.000Z
29274,674a1feca9523c1cc916b525a2575d6621df8d4943557b9bd6d41cb917654678,B7_STANDARD,146,2026-02-17T17:53:07.771Z,2026-02-16T11:16:46.000Z
248878,e0fb57a281f60c4f7daca50c8b62df62e9a83e54b875de8e09733c5be378de24,B7_PREMIUM,196.9,2026-03-24T11:24:03.622Z,2026-03-24T11:23:43.000Z
94901,f4db1467eb8d3ef60911c6a4a4bb89af98e0131f34b6a919ba3c5c2de5ac78ba,E10,130.9,2026-03-04T23:36:10.592Z,2026-03-04T23:33:08.464Z
54709,22703f39e81e43bd135d374b9fd250a4e424f78635d9173a9392c99df0da05ec,E10,132.9,2026-02-23T08:06:49.662Z,2026-02-23T08:00:55.451Z
134617,6f2f5e3e2b9d8ca9699f28b102e8010fb62c1c7e3f55e845fa7e4a41edc1f672,E10,129.9,2026-03-09T22:00:13.461Z,2026-03-09T22:00:02.225Z
237429,a941fc8013f34feebd29d28b36f7fd2a9ce1d90cf386e44fef9d03db9c908cb2,B7_PREMIUM,193.9,2026-03-23T12:16:11.600Z,2026-03-23T12:15:02.000Z
80003,68e9954b130a2b21a51dc87f75f3d3eb755b4d877189aa6bc83f46223918108e,E5,136.9,2026-03-03T14:25:06.005Z,2026-03-03T14:22:24.346Z
262053,816607779f866482327e9d542b14161405833b375f93190e4003ab8275d57838,B7_STANDARD,178.9,2026-03-25T14:48:04.883Z,2026-03-25T14:45:01.000Z
314846,ab72046588141e696d32d11b6803c6bdb55e9931f419cbc9f7015bd46638da61,B7_STANDARD,187.9,2026-03-31T21:16:14.669Z,2026-03-31T21:16:02.000Z
110605,50ff7013c330826d7c56a4a6febc83da38dfc2756622e1f44fc6c7b75ced2157,E5,166.9,2026-03-06T13:56:32.304Z,2026-03-06T12:51:08.478Z
308408,38406ecebdf49b28d4cd178e34818ede3a6d7ed3cba2c8e637332f9ef9e9fabe,E10,155.9,2026-03-31T11:00:08.505Z,2026-03-31T11:02:02.000Z
240415,212e78d7d37501dbe2839209cf0b1d4f8d7dc5399d44b7ad2964f380bb334d00,E10,149.9,2026-03-23T15:36:03.673Z,2026-03-23T15:34:54.000Z
35235,9c13af9402f349b10aee716640b4ea4aa4e9312302036462bb1302c860020412,B7_PREMIUM,145.9,2026-02-22T00:44:10.275Z,2026-02-21T22:03:35.360Z
254050,ad12283114eb35fe8ae3375c6402827bc3c6a91d41357cc2288b293689c9e13d,E10,147.9,2026-03-24T22:32:07.427Z,2026-03-24T22:31:48.000Z
368218,a2ce216ccf47a38b6a0339440a2147a3e52e4431385e82f6f43ad4cf57d3be96,HVO,203.9,2026-04-07T18:16:47.384Z,2026-04-07T17:13:48.123Z
7362,f7b8aa6f895b8aa0178adba355601dcdad66d8e8c16701d0244fc07f1286aa6d,B7_STANDARD,144,2026-02-07T21:40:02.242Z,2026-02-05T14:38:31.000Z
372178,2b6acbaa7b9333d5c5e5db1c04d6998ed936b93f7f350f70456a068745b508a2,E5,175.9,2026-04-08T05:20:17.897Z,2026-04-08T05:18:17.000Z
377946,bb4f33f1a384c0d0e6e4cc8b2e14b75d90c8d1984b788c4e7d816caaa41bfe7e,B7_PREMIUM,198.9,2026-04-09T08:32:04.596Z,2026-04-09T08:29:29.000Z
265338,e5421ceadb7fb71de4ff97e374c1898565530aa9052ab5609dd7961f0a4b18b0,B7_PREMIUM,197.9,2026-03-25T19:52:02.717Z,2026-03-25T19:50:29.000Z
183243,989a71616c537da52b0a2e4720ed40bff2eae0a08a879d1ffe33f272d5949fa7,B7_STANDARD,165.9,2026-03-17T16:24:01.306Z,2026-03-17T16:20:15.000Z
230163,5c18649d64df6e9354801552766be25304cd36951f1c4afde62e68149307cff3,B7_STANDARD,175.9,2026-03-23T06:16:06.809Z,2026-03-23T06:15:37.000Z
352856,7e012060cbe12c1b3bb085bce07511e6d0716225807062dadf40904296968aa9,E10,152.89999999999998,2026-04-05T06:56:02.979Z,2026-04-05T06:53:53.000Z
34710,47a0b4aefe8ed2d9dcdea3330498671d8e54034b281a549a71aa9deaafccaf0e,E10,132.9,2026-02-22T00:44:10.275Z,2026-02-21T20:50:03.424Z
290166,744bb06784dfb96448230a6030b9345979c822bcfd3435fd8e1a3cd0d7415ef9,E10,145.9,2026-03-28T22:32:12.416Z,2026-03-28T22:30:41.000Z
242796,12820901561c211eef681a7229f23321e43aa096bf1c5db66566ea64cc6687b9,E5,155.9,2026-03-23T20:28:06.961Z,2026-03-23T20:26:18.000Z
118163,45cd2dbd76943c817bfd6120068c22d7845d8e0bccca224e1dd6ec1e324db45a,B7_STANDARD,142.9,2026-03-07T12:28:07.227Z,2026-03-07T12:27:37.073Z
375309,5588d35117c4cf5ef78b20a71de8bae000b2dac148872a96225c637a5c325b08,E10,154.9,2026-04-08T15:16:15.275Z,2026-04-08T15:12:23.000Z
145836,e236d0237f03102141427648ca148f12eb38a53f41d6f1b866bd328462296777,B7_PREMIUM,165.9,2026-03-10T22:44:07.814Z,2026-03-10T22:41:25.236Z
208549,a8a54f552905b082f085dbd880b0bf93a23f2ba6c6a92cdf99f83e12594468cb,B7_PREMIUM,205.9,2026-03-20T12:44:07.434Z,2026-03-20T11:38:21.000Z
